userID,songID,rating,songName,year,artist,genre
280,37,1,Australia,2007,Jonas Brothers,Pop
2323,14,1.494917871414299,Loverboy,2001,Mariah Carey Featuring Cameo,Pop
512,721,1,Milk,2004,Kings Of Leon,Country
1387,503,1,In The End (Album Version),2000,Linkin Park,Rock
1478,260,1,Te Amo,2009,Rihanna,Pop
1113,785,1,FANTASY,1995,Mariah Carey,RnB
2160,222,1.494917871414299,She's Good For Business,2006,MSTRKRFT,Rock
813,192,1.7844262671283984,Far Away (Album Version),2006,Nickelback,Rock
221,736,1.9898357428285987,I Gotta Feeling,2009,Black Eyed Peas,Pop
1997,597,1,Pree-Sisters Swallowing a Donkey's Eye,1996,Neutral Milk Hotel,Rock
2220,749,1,Got Me Going Crazy,2008,Jonas Brothers,Pop
2023,361,1.494917871414299,Kryptonite,1997,3 Doors Down,Rock
368,238,1,Loose Translation,2003,The New Pornographers,Rock
2255,216,1,Unforgettable Season,2008,Cut Copy,Electronic
176,736,1.7844262671283984,I Gotta Feeling,2009,Black Eyed Peas,Pop
2397,693,1.494917871414299,The Wizard,2006,Bat For Lashes,Rock
1589,756,1,Nothing Like You,2010,Frightened Rabbit,Rock
1414,528,1,When You Look Me In The Eyes,2007,Jonas Brothers,Pop
2071,227,1.494917871414299,All The Pretty Faces,2006,The Killers,Rock
1021,312,1.7844262671283984,Baby,2009,the bird and the bee,Pop
1567,732,1.494917871414299,Use It,2005,The New Pornographers,Rock
1320,92,1.494917871414299,One And Only,2005,Mariah Carey / Twista,RnB
1097,404,1.494917871414299,Rabbit Habits,2008,Man Man,Rock
1314,199,1.494917871414299,La Llorona,2009,Beirut,Rock
842,710,1,Entering White Cecilia,2007,The New Pornographers,Rock
2188,153,1,Help I'm Alive,2009,Metric,Rock
224,54,4.082753687725837,You're The One,1990,Dwight Yoakam,Country
1957,400,1.494917871414299,The Concubine,2009,Beirut,Folk
128,752,1,The Fear,2008,Lily Allen,Pop
1049,335,1,The Real Slim Shady,2000,Eminem,Pop
1459,783,1.494917871414299,Just Friends,2006,Amy Winehouse,RnB
492,504,1,Genius,2003,Kings Of Leon,Rock
1883,507,1.494917871414299,Yellow,2000,Coldplay,Rock
1204,789,1.7844262671283984,Trouble,2000,Coldplay,Rock
352,325,1.494917871414299,Living In Colour,2010,Frightened Rabbit,Rock
1122,7,1,Halo,2008,Beyonce,Pop
778,264,1.494917871414299,Adventures In Solitude,2007,The New Pornographers,Rock
1969,744,1,Balloons (Single version),2007,Foals,Rock
547,628,1,Home,2009,Edward Sharpe & The Magnetic Zeros,Rock
613,692,1,Drops Of Jupiter,2001,Train,Rock
231,64,1,Last Day Of Our Love,2008,the bird and the bee,Rock
541,600,2.7742620099569963,Revelry,2008,Kings Of Leon,Rock
424,263,1.494917871414299,That Should Be Me,2010,Justin Bieber,Pop
1780,177,1,Top Of The World,2005,The All-American Rejects,Rock
1032,515,1,Love Is A Deserter,2005,The Kills,Rock
1128,232,1,Tuesday Moon,1993,Neutral Milk Hotel,Rock
2153,685,1,Love Letter To Japan,2009,the bird and the bee,Rock
536,373,1,Moonlight,2007,Digitalism,Electronic
1039,289,1,You're A Cad,2009,the bird and the bee,Pop
1277,258,1,If It's Lovin' That You Want,2005,Rihanna,RnB
2101,774,1,We Are Nowhere and It's Now,2003,Bright Eyes,Rock
50,622,1,I'm Sleeping In A Submarine,2003,Arcade Fire,Rock
1753,302,1,The Last Time,2005,Rihanna,RnB
1943,17,1,Rorol,2002,Octopus Project,Rock
647,312,2.149163710298719,Baby,2009,the bird and the bee,Pop
43,424,1.7844262671283984,Colourful,2006,Skream,Electronic
2346,160,1,Feel The Love,2008,Cut Copy,Electronic
1609,8,1,Go Places,2007,The New Pornographers,Rock
1911,305,1,The Penalty,2007,Beirut,Folk
779,348,1,GNG BNG,2008,Flying Lotus,Electronic
368,535,1,The List,2003,Metric,Rock
1215,33,1,Rhineland (Heartland),2005,Beirut,Rock
477,643,1.494917871414299,The Climb,2009,Miley Cyrus,Pop
521,384,1.494917871414299,Red Socks Pugie,2008,Foals,Rock
1552,645,1.494917871414299,Drive,1999,Incubus,Rock
1165,335,1.494917871414299,The Real Slim Shady,2000,Eminem,Pop
531,273,1,Damn Girl,2008,The All-American Rejects,Rock
1766,276,2.149163710298719,Three Peaches,1996,Neutral Milk Hotel,Rock
1673,676,1,Mount Wroclai (Idle Days),2005,Beirut,Rock
1938,500,1,New Divide (Album Version),2009,Linkin Park,Rock
2061,698,1.494917871414299,Use Somebody,2008,Kings Of Leon,Rock
992,690,2.644081581713018,Video Killed The Radio Star,1979,The Buggles,Rock
578,333,1,The Spirit Of Giving,2007,The New Pornographers,Rock
1697,431,1,The Wrestle,2010,Frightened Rabbit,Rock
1057,556,1,Obsessed,2009,Miley Cyrus,Pop
1863,437,1.494917871414299,October Song,2003,Amy Winehouse,RnB
1708,596,1.494917871414299,Shiver,2000,Coldplay,Rock
1619,466,1.494917871414299,Caring Is Creepy,2001,The Shins,Rock
1606,155,1,22,2009,Lily Allen,Pop
33,271,1,Doperide,2001,Saliva,Rock
878,260,1.7844262671283984,Te Amo,2009,Rihanna,Pop
9,584,1,Bubble Toes,2000,Jack Johnson,Rock
1543,689,1,Party In The U.S.A.,2009,Miley Cyrus,Pop
582,349,2.644081581713018,Simple,2007,Simian Mobile Disco,Electronic
1401,93,1,Clocks,2002,Coldplay,Rock
1833,706,1,Without Me,2002,Eminem,Rap
210,223,1,When Your Eyes Say It,2000,Britney Spears,Pop
167,78,2.279344138542698,My Night With the Prostitute From Marseille,2007,Beirut,Folk
880,418,1,Happy Endings,2003,The All-American Rejects,Rock
291,172,1,Stadium Love,2009,Metric,Rock
1115,275,1,My Immortal (Album Version),2003,Evanescence,Rock
2093,363,1,Hovering,2008,Miley Cyrus,Pop
1982,490,1.494917871414299,Whalebones,2008,Man Man,Rock
569,6,1,Combat Rock,2002,Sleater-kinney,Rock
133,684,1,Oh!,2002,Sleater-kinney,Rock
831,357,1,Back To Me,2008,The All-American Rejects,Rock
2247,166,1,Dusty,2003,Kings Of Leon,Rock
2231,110,2.279344138542698,Mia,2007,Emmy The Great,Folk
1989,413,1.7844262671283984,What You Know,2010,Two Door Cinema Club,Rock
871,79,1.7844262671283984,Love In 2 Parts,2000,Erin McKeown,Folk
1338,161,1,Monster,2009,Lady GaGa,Pop
682,39,1,Olympic Airways,2008,Foals,Rock
1504,280,1,Bling (Confession Of A King),2006,The Killers,Rock
359,34,1.9898357428285987,Nah!,2002,Shania Twain,Country
575,463,1.494917871414299,Again & Again,2006,the bird and the bee,Rock
1359,407,1,Forks And Knives (La Fête),2007,Beirut,Folk
659,224,1,Vanilla Twilight,2009,Owl City,Pop
932,459,1,Man/Bag Of Sand,2010,Frightened Rabbit,Rock
1808,772,1,Never Gonna Happen,2009,Lily Allen,Pop
96,129,1,My Slumbering Heart,2002,Rilo Kiley,Rock
2136,435,1.7844262671283984,Clock,2007,Simian Mobile Disco,Electronic
684,742,1,Aerodynamite,2001,Daft Punk,Electronic
406,600,2.279344138542698,Revelry,2008,Kings Of Leon,Rock
954,633,1.7844262671283984,My Boy Builds Coffins,2009,Florence + The Machine,Rock
443,733,2.149163710298719,Some Kind Of Miracle,2003,Kelly Clarkson,Pop
1424,514,1,Where You'll Find Me Now,1996,Neutral Milk Hotel,Rock
1030,58,1.494917871414299,Us V Them,2007,LCD Soundsystem,Rock
1499,509,1,A Crippling Blow,2008,The Killers,Rock
2206,513,1,Sayonara-Nostalgia,2005,Base Ball Bear,Rock
1264,588,1,Live It Out,2005,Metric,Rock
970,16,1,Pogo,2007,Digitalism,Electronic
251,368,2.279344138542698,Bulletproof,2009,La Roux,Pop
1708,175,1.494917871414299,The Last Song,2003,The All-American Rejects,Rock
2104,553,1.494917871414299,Out There On The Ice,2008,Cut Copy,Electronic
794,251,1.494917871414299,Love The Way You Love Me,2008,The Pussycat Dolls,Pop
1175,470,1,Cape Cod Kwassa Kwassa (Album),2007,Vampire Weekend,Rock
1653,4,1,The Canals Of Our City,2005,Beirut,Rock
1357,59,1,They Might Follow You,2007,Tiny Vipers,Pop
734,94,1,Start All Over,2007,Miley Cyrus,Pop
1713,122,1,Neon Knights,2006,MSTRKRFT,Rock
75,240,1,Twilight Galaxy,2009,Metric,Rock
1581,92,1,One And Only,2005,Mariah Carey / Twista,RnB
666,152,1,At The Back Of The Shell,2005,The Kills,Rock
1302,724,1.7844262671283984,Moon And Moon,2009,Bat For Lashes,Rock
1177,740,1,Real World,2008,The All-American Rejects,Rock
678,738,1.494917871414299,Speechless,2009,Lady GaGa,Pop
580,417,1.494917871414299,Bring Me To Life,2003,Evanescence,Rock
1093,232,1,Tuesday Moon,1993,Neutral Milk Hotel,Rock
1464,331,1,Still On My Brain,2002,Justin Timberlake,RnB
1567,764,1.494917871414299,Capturing Moods,2002,Rilo Kiley,Rock
1356,791,1.494917871414299,One,1988,Metallica,Rock
2203,455,1,My Name Is,1999,Eminem,Rap
1594,247,1,Elephant Gun,2006,Beirut,Rock
1724,515,1,Love Is A Deserter,2005,The Kills,Rock
528,438,1,Stay Where You Are,1996,Sleater-kinney,Rock
1174,215,1,Why Do I Keep Counting?,2006,The Killers,Rock
2366,177,1,Top Of The World,2005,The All-American Rejects,Rock
2385,7,2.279344138542698,Halo,2008,Beyonce,Pop
1174,383,1.7844262671283984,Fag Hag,2009,Lily Allen,Pop
1646,677,1.494917871414299,I Can't Stay,2008,The Killers,Rock
1555,658,1.494917871414299,Hey Mama,2005,Kanye West,Rap
1873,748,1,Joe's Head,2003,Kings Of Leon,Rock
1100,309,1,Poke,2008,Frightened Rabbit,Rock
1293,211,1.494917871414299,Games,2007,Jonas Brothers,Pop
1931,343,1.494917871414299,On Repeat,2005,LCD Soundsystem,Electronic
919,507,2.149163710298719,Yellow,2000,Coldplay,Rock
1774,642,1.494917871414299,Speed Of Sound,2005,Coldplay,Rock
1791,338,1,Oh!,2007,Boys Noize,Electronic
1002,697,1,One Less Lonely Girl,2009,Justin Bieber,Pop
1810,436,1.7844262671283984,Friday Night,2006,Lily Allen,Pop
1482,426,1,Float On,2003,Modest Mouse,Rock
206,152,1,At The Back Of The Shell,2005,The Kills,Rock
2313,534,1.7844262671283984,All These Things That I've Done,2004,The Killers,Rock
2281,110,1.494917871414299,Mia,2007,Emmy The Great,Folk
942,528,1,When You Look Me In The Eyes,2007,Jonas Brothers,Pop
1263,766,1,The Police And The Private,2005,Metric,Rock
251,461,1,Lost!,2008,Coldplay,Rock
211,625,1.494917871414299,Thanx 4 Nothin',2008,Mariah Carey,RnB
678,166,1.494917871414299,Dusty,2003,Kings Of Leon,Rock
2,101,2.149163710298719,The Invisible Man,1985,Michael Cretu,Electronic
748,265,1,Zebra,2004,Man Man,Rock
1393,705,1,King Of The Rodeo,2004,Kings Of Leon,Rock
142,227,1.7844262671283984,All The Pretty Faces,2006,The Killers,Rock
1137,60,1,A Forest,2008,Bat For Lashes,Rock
993,246,1,In The Mausoleum,2007,Beirut,Folk
281,625,1,Thanx 4 Nothin',2008,Mariah Carey,RnB
1697,407,1,Forks And Knives (La Fête),2007,Beirut,Folk
1113,546,1,Sorry,2008,Jonas Brothers,Pop
2192,518,2.149163710298719,Paradise City,1987,Guns N' Roses,Rock
1010,26,2.279344138542698,Undo,2001,Bjork,Rock
277,659,1,Can't Take It,2005,The All-American Rejects,Rock
2351,633,1,My Boy Builds Coffins,2009,Florence + The Machine,Rock
1617,209,1.7844262671283984,Goodnight And Goodbye,2007,Jonas Brothers,Pop
2207,266,1,Velvet Snow,2004,Kings Of Leon,Rock
779,545,1.7844262671283984,Golden Diva,2008,Flying Lotus,Electronic
1643,737,1,'Round Midnight,2004,Amy Winehouse,RnB
196,692,1,Drops Of Jupiter,2001,Train,Rock
2092,432,1,Nuthinduan Waltz,1997,Andrew Bird,Folk
2111,93,1.494917871414299,Clocks,2002,Coldplay,Rock
784,426,1,Float On,2003,Modest Mouse,Rock
1585,245,1,Paint's Peeling,2002,Rilo Kiley,Rock
1343,211,1,Games,2007,Jonas Brothers,Pop
280,29,1,Hot N Cold (Manhattan Clique Remix Radio Edit),2008,Katy Perry,Pop
2178,28,1.494917871414299,Hail To Whatever You Found In The Sunlight That Surrounds You,2002,Rilo Kiley,Rock
1454,3,1.494917871414299,Halo,2008,The Pussycat Dolls,Pop
933,347,2.389410122329216,Everything Is Alright,2001,Four Tet,Electronic
1251,6,1,Combat Rock,2002,Sleater-kinney,Rock
1760,51,1,East Northumberland High,2007,Miley Cyrus,Pop
2019,629,1.9898357428285987,Lots More Stairs,2005,Octopus Project,Rock
339,338,1.494917871414299,Oh!,2007,Boys Noize,Electronic
310,46,1,Be Less Rude,2006,Frightened Rabbit,Rock
674,313,1,Bigger Stronger,1998,Coldplay,Rock
750,615,1.7844262671283984,Daylight,2002,Coldplay,Rock
1312,730,1,Lovebug,2008,Jonas Brothers,Pop
1343,772,1,Never Gonna Happen,2009,Lily Allen,Pop
2294,589,1,Killing In The Name,1991,Rage Against The Machine,Rock
936,475,1.9898357428285987,For Beginners,2009,M Ward,Rock
836,749,1,Got Me Going Crazy,2008,Jonas Brothers,Pop
424,269,1,I'm Not Calling You A Liar,2009,Florence + The Machine,Rock
1986,368,1.494917871414299,Bulletproof,2009,La Roux,Pop
1248,13,1,Such Great Heights,2003,The Postal Service,Electronic
1267,596,1.7844262671283984,Shiver,2000,Coldplay,Rock
1695,538,1.494917871414299,Breathe . Something/Stellar STar,2008,Flying Lotus,Electronic
950,270,1,Around The World (Radio Edit),1996,Daft Punk,Electronic
578,547,1.7844262671283984,Cousins,2009,Vampire Weekend,Rock
1876,631,1,Drunken Lullabies,2002,Flogging Molly,Rock
1826,356,1,The Fake Headlines,2000,The New Pornographers,Rock
674,763,1,Lovely Allen,2007,Holy Fuck,Electronic
2394,796,1,Big Trouble,2008,Man Man,Rock
963,101,3.298327420597438,The Invisible Man,1985,Michael Cretu,Electronic
1022,279,1,Hold Time,2009,M Ward,Rock
2274,774,1,We Are Nowhere and It's Now,2003,Bright Eyes,Rock
1814,446,1,Church,2008,T-Pain featuring Teddy Verseti,Rap
713,584,1.7844262671283984,Bubble Toes,2000,Jack Johnson,Rock
1014,430,1.7844262671283984,Thrills,2005,LCD Soundsystem,Electronic
455,104,1.7844262671283984,Banana Ghost,2006,Man Man,Rock
1250,1,1,Aunt Eggma Blowtorch,1995,Neutral Milk Hotel,Rock
2194,567,1,Harpoon Fever (Queequeg's Playhouse),2008,Man Man,Rock
444,439,2.8843279937435153,Secrets,2009,OneRepublic,Rock
1364,729,1,Floating In The Forth,2008,Frightened Rabbit,Rock
44,439,2.279344138542698,Secrets,2009,OneRepublic,Rock
2392,405,1,Road To Joy,2003,Bright Eyes,Rock
728,247,1,Elephant Gun,2006,Beirut,Rock
462,596,1.494917871414299,Shiver,2000,Coldplay,Rock
1507,563,1,Chinese,2009,Lily Allen,Pop
484,546,1,Sorry,2008,Jonas Brothers,Pop
647,453,1,Sam's Town,2006,The Killers,Rock
1191,59,1.7844262671283984,They Might Follow You,2007,Tiny Vipers,Pop
1316,93,2.149163710298719,Clocks,2002,Coldplay,Rock
1716,637,1,Invalid,2002,Tub Ring,Rock
794,727,1,Human,2008,The Killers,Rock
1991,627,1,Nantes,2007,Beirut,Folk
467,599,1,I Wanna Be Your Joey Ramone,1996,Sleater-kinney,Rock
450,34,1,Nah!,2002,Shania Twain,Country
1753,418,1,Happy Endings,2003,The All-American Rejects,Rock
1603,297,1,Hurly / Burly,2008,Man Man,Rock
1079,171,1.7844262671283984,Down To Earth,2009,Justin Bieber,Pop
101,706,1.9898357428285987,Without Me,2002,Eminem,Rap
277,688,1,A Message,2005,Coldplay,Rock
90,335,1,The Real Slim Shady,2000,Eminem,Pop
2308,82,1.494917871414299,Dreamlover,1993,Mariah Carey,RnB
505,252,1.494917871414299,Lifespan Of A Fly,2009,the bird and the bee,Pop
1238,130,1,Paper Gangsta,2008,Lady GaGa,Pop
1100,404,1.494917871414299,Rabbit Habits,2008,Man Man,Rock
350,66,1,Heavy Water,2008,Foals,Rock
1207,712,1,Street Justice,2006,MSTRKRFT,Rock
1459,186,1,Get Me Bodied,2006,Beyonce,RnB
2045,562,1.494917871414299,Alejandro,2009,Lady GaGa,Pop
1932,325,1,Living In Colour,2010,Frightened Rabbit,Rock
1969,253,1,Sound Of Silver (c2 rmx rev.3),2007,LCD Soundsystem,Rock
1969,449,1,Chump Change,2003,The New Pornographers,Rock
1514,26,1.494917871414299,Undo,2001,Bjork,Rock
517,685,1,Love Letter To Japan,2009,the bird and the bee,Rock
366,183,1,Kicking And Screaming,2009,Miley Cyrus,Pop
773,777,1,Kabul Shit,2009,Lily Allen,Pop
901,700,1,The French Open,2007,Foals,Rock
1933,681,1.7844262671283984,Bruise,2005,Octopus Project,Rock
1525,574,1,Fancy Footwork,2007,Chromeo,Electronic
2384,116,1,Blank Expression,2006,Lily Allen,Pop
112,329,1,The Greys,2006,Frightened Rabbit,Rock
1901,684,1,Oh!,2002,Sleater-kinney,Rock
309,633,2.644081581713018,My Boy Builds Coffins,2009,Florence + The Machine,Rock
640,603,1,Birthday,2008,the bird and the bee,Pop
1805,152,1,At The Back Of The Shell,2005,The Kills,Rock
1646,647,1,Kitty Kat,2006,Beyonce,RnB
176,648,1,Gold Guns Girls,2009,Metric,Rock
657,140,1,I Need A Dollar,2010,Aloe Blacc,RnB
1139,761,2.389410122329216,Cosmic Love,2009,Florence + The Machine,Rock
522,432,1.494917871414299,Nuthinduan Waltz,1997,Andrew Bird,Folk
1202,400,1,The Concubine,2009,Beirut,Folk
1894,298,1,All Of The Champs That Ever Lived,2005,Octopus Project,Rock
99,94,1,Start All Over,2007,Miley Cyrus,Pop
1896,41,2.149163710298719,The Ballad of Michael Valentine,2004,The Killers,Rock
714,689,1.494917871414299,Party In The U.S.A.,2009,Miley Cyrus,Pop
804,580,1.494917871414299,P.I.G.S.,2010,Holy Fuck,Electronic
443,679,1,Talk Is Cheap,2009,Miley Cyrus,Pop
510,370,1.494917871414299,Top Drawer,2008,Man Man,Rock
129,14,1,Loverboy,2001,Mariah Carey Featuring Cameo,Pop
780,155,1.7844262671283984,22,2009,Lily Allen,Pop
666,406,1,Two Headed Boy,2009,Neutral Milk Hotel,Rock
2069,561,1,Miss Teen Wordpower,2003,The New Pornographers,Rock
1585,626,1,Birds and the Bees,2007,the bird and the bee,Rock
2302,773,1,Let's Dance,2007,Miley Cyrus,Pop
1552,228,1.494917871414299,Love Me,2009,Justin Bieber,Pop
932,295,1,Superstition,2003,The Kills,Rock
1764,757,1,Hot N Cold (Innerpartysystem Main),2008,Katy Perry,Pop
1589,452,1,Hummer,2007,Foals,Rock
1545,295,1.9898357428285987,Superstition,2003,The Kills,Rock
1942,610,1,Exitlude,2006,The Killers,Rock
166,720,1,Trani,2003,Kings Of Leon,Rock
1248,361,1.494917871414299,Kryptonite,1997,3 Doors Down,Rock
2199,421,1,Collect Call,2009,Metric,Rock
850,691,1.494917871414299,Mary Ann,2001,Regina Spektor,Rock
229,434,1,Square 9,2006,Frightened Rabbit,Rock
1153,215,1,Why Do I Keep Counting?,2006,The Killers,Rock
555,79,2.149163710298719,Love In 2 Parts,2000,Erin McKeown,Folk
105,714,1,I Never (Album Version),2004,Rilo Kiley,Rock
2018,748,1.494917871414299,Joe's Head,2003,Kings Of Leon,Rock
1020,439,1.494917871414299,Secrets,2009,OneRepublic,Rock
55,206,1.494917871414299,A Sunday Smile,2007,Beirut,Folk
2061,519,1,Parisian Goldfish,2008,Flying Lotus,Electronic
1902,79,1,Love In 2 Parts,2000,Erin McKeown,Folk
162,554,1,Be With You,2003,Beyonce,RnB
2080,742,1,Aerodynamite,2001,Daft Punk,Electronic
1289,716,1.7844262671283984,Time To Pretend,2005,MGMT,Rock
1684,363,1,Hovering,2008,Miley Cyrus,Pop
2136,354,1.494917871414299,Brainfeeder,2008,Flying Lotus,Electronic
1296,22,1,Up Up & Away,2009,Kid Cudi,Rap
1523,578,1,Celebration,2005,Kanye West,Rap
630,637,1.494917871414299,Invalid,2002,Tub Ring,Rock
2001,7,1,Halo,2008,Beyonce,Pop
1682,161,1,Monster,2009,Lady GaGa,Pop
2199,535,1,The List,2003,Metric,Rock
775,13,1,Such Great Heights,2003,The Postal Service,Electronic
1021,463,1.9898357428285987,Again & Again,2006,the bird and the bee,Rock
2341,437,1,October Song,2003,Amy Winehouse,RnB
2297,130,1.494917871414299,Paper Gangsta,2008,Lady GaGa,Pop
988,332,2.149163710298719,How You Remind Me,2000,Nickelback,Rock
322,484,1,1983,2006,Flying Lotus,Electronic
2396,620,1,ZDRLT (Rewind),2008,Digitalism,Electronic
2099,596,1.494917871414299,Shiver,2000,Coldplay,Rock
1,25,1,Seven Nation Army,2003,The White Stripes,Rock
1736,771,1.7844262671283984,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross),2010,DJ Khaled,Rap
229,724,1.494917871414299,Moon And Moon,2009,Bat For Lashes,Rock
1517,589,1,Killing In The Name,1991,Rage Against The Machine,Rock
573,542,1,The New Face Of Zero And One,2003,The New Pornographers,Rock
1818,523,1.7844262671283984,Everybody's Changing,2007,Lily Allen,Pop
56,95,1,Basic Space,2009,The xx,Rock
1968,32,1,Echo Sam,2007,Holy Fuck,Electronic
1913,168,1,Already Gone,2009,Kelly Clarkson,Pop
147,766,1,The Police And The Private,2005,Metric,Rock
948,5,1,Full Circle,2008,Miley Cyrus,Pop
1092,427,1,I Kissed A Girl,2008,Katy Perry,Pop
1234,595,2.484753614242898,Smothered (Album Version),2003,Spineshank,Rock
1956,441,1,To Know Him Is To Love Him,2007,Amy Winehouse,RnB
1075,562,2.644081581713018,Alejandro,2009,Lady GaGa,Pop
2024,584,1,Bubble Toes,2000,Jack Johnson,Rock
957,106,1,Help Yourself,2003,Amy Winehouse,RnB
457,728,1,Graduation Day,2004,Kanye West,Rap
2310,190,1,Not Fair (Clean Radio Edit),2009,Lily Allen,Pop
100,555,1.9898357428285987,Promise Me,1990,Beverley Craven,Pop
718,361,1,Kryptonite,1997,3 Doors Down,Rock
1969,235,1,Comet Course,2008,Flying Lotus,Electronic
868,730,1,Lovebug,2008,Jonas Brothers,Pop
1328,13,1.9898357428285987,Such Great Heights,2003,The Postal Service,Electronic
141,320,1.494917871414299,The Shrew,2009,Beirut,Folk
1330,772,1,Never Gonna Happen,2009,Lily Allen,Pop
1954,787,1,Ragoo,2007,Kings Of Leon,Rock
529,59,1,They Might Follow You,2007,Tiny Vipers,Pop
1056,777,1,Kabul Shit,2009,Lily Allen,Pop
1097,605,1,Taking Me Home,1996,Sleater-kinney,Rock
835,153,1,Help I'm Alive,2009,Metric,Rock
2182,528,1,When You Look Me In The Eyes,2007,Jonas Brothers,Pop
2126,265,1,Zebra,2004,Man Man,Rock
564,686,1,Mystery Hours,2000,The New Pornographers,Rock
1707,66,1,Heavy Water,2008,Foals,Rock
1777,698,1.494917871414299,Use Somebody,2008,Kings Of Leon,Rock
1953,9,1.494917871414299,I'm Still Breathing,2008,Katy Perry,Pop
169,114,1,One Time,2009,Justin Bieber,Pop
1298,331,1.494917871414299,Still On My Brain,2002,Justin Timberlake,RnB
143,84,1.494917871414299,Latin America,2010,Holy Fuck,Electronic
1250,360,1.494917871414299,Sparks,2000,Coldplay,Rock
1532,361,1.494917871414299,Kryptonite,1997,3 Doors Down,Rock
2022,379,1,Spectacular Views,2002,Rilo Kiley,Rock
580,249,1,Marshall Examines His Carcass,2002,Octopus Project,Rock
679,278,1,If I Had You,2009,Adam Lambert,Pop
275,618,1,Si Yo Fuera Un Chico,2009,Beyonce,RnB
790,689,1.7844262671283984,Party In The U.S.A.,2009,Miley Cyrus,Pop
1185,38,1,I Ran Away,2002,Coldplay,Rock
1134,529,1,Cemeteries Of London,2008,Coldplay,Rock
886,286,1,Who Let You Go?,2007,The Killers,Rock
477,437,1,October Song,2003,Amy Winehouse,RnB
2039,659,1,Can't Take It,2005,The All-American Rejects,Rock
1920,348,1.494917871414299,GNG BNG,2008,Flying Lotus,Electronic
1790,240,1,Twilight Galaxy,2009,Metric,Rock
581,3,2.484753614242898,Halo,2008,The Pussycat Dolls,Pop
1261,78,1.494917871414299,My Night With the Prostitute From Marseille,2007,Beirut,Folk
1157,682,1.494917871414299,Aerodynamic (Daft Punk Remix),2003,Daft Punk,Electronic
1047,73,1.494917871414299,Freakum Dress,2006,Beyonce,RnB
2230,277,1,It's Only Divine Right,2003,The New Pornographers,Rock
2392,317,1,Everything Is,1995,Neutral Milk Hotel,Rock
1947,276,2.279344138542698,Three Peaches,1996,Neutral Milk Hotel,Rock
1116,109,1.7844262671283984,Sour Cherry,2008,The Kills,Rock
1587,803,2.279344138542698,Romeo And Juliet,2007,The Killers,Rock
1234,49,1,Napoleon On The Bellerophon,2007,Beirut,Rock
502,573,1,Twenty Three,2001,Four Tet,Electronic
1081,465,1,Spell,2004,Nick Cave & The Bad Seeds,Rock
1694,778,1.494917871414299,Take What You Take,2006,Lily Allen,Pop
1683,563,1,Chinese,2009,Lily Allen,Pop
2148,503,1.7844262671283984,In The End (Album Version),2000,Linkin Park,Rock
1598,619,1,The Impossible,2009,Mariah Carey,RnB
1562,689,1.494917871414299,Party In The U.S.A.,2009,Miley Cyrus,Pop
938,638,1,Never Let You Go,2010,Justin Bieber,Pop
952,185,1.494917871414299,Yes,2003,Beyonce,RnB
2368,497,2.149163710298719,Royal Gregory,2007,Holy Fuck,Electronic
674,737,1,'Round Midnight,2004,Amy Winehouse,RnB
