userID,songID,rating,songName,year,artist,genre
2407,80,1,Tim McGraw,2006,Taylor Swift,Country
2332,80,1,Tim McGraw,2006,Taylor Swift,Country
275,721,1.7844262671283984,Milk,2004,Kings Of Leon,Country
1027,80,1,Tim McGraw,2006,Taylor Swift,Country
276,721,1,Milk,2004,Kings Of Leon,Country
1988,157,1,Big Green Tractor,2009,Jason Aldean,Country
745,157,1.7844262671283984,Big Green Tractor,2009,Jason Aldean,Country
2203,157,1,Big Green Tractor,2009,Jason Aldean,Country
1974,157,1.7844262671283984,Big Green Tractor,2009,Jason Aldean,Country
1203,157,1,Big Green Tractor,2009,Jason Aldean,Country
353,157,1,Big Green Tractor,2009,Jason Aldean,Country
1222,131,1,She's Good For You,2005,Deana Carter,Country
1357,54,1.494917871414299,You're The One,1990,Dwight Yoakam,Country
2293,80,1.7844262671283984,Tim McGraw,2006,Taylor Swift,Country
1284,131,1,She's Good For You,2005,Deana Carter,Country
1914,54,3.0637704056711126,You're The One,1990,Dwight Yoakam,Country
289,54,1,You're The One,1990,Dwight Yoakam,Country
357,80,1,Tim McGraw,2006,Taylor Swift,Country
143,54,1,You're The One,1990,Dwight Yoakam,Country
808,80,1,Tim McGraw,2006,Taylor Swift,Country
2360,80,1,Tim McGraw,2006,Taylor Swift,Country
604,80,1.494917871414299,Tim McGraw,2006,Taylor Swift,Country
2015,54,1,You're The One,1990,Dwight Yoakam,Country
743,54,2.279344138542698,You're The One,1990,Dwight Yoakam,Country
1274,54,1.494917871414299,You're The One,1990,Dwight Yoakam,Country
1459,721,1,Milk,2004,Kings Of Leon,Country
1822,54,3.4285078488414165,You're The One,1990,Dwight Yoakam,Country
513,131,2.484753614242898,She's Good For You,2005,Deana Carter,Country
120,131,2.644081581713018,She's Good For You,2005,Deana Carter,Country
1139,131,1,She's Good For You,2005,Deana Carter,Country
1385,54,1.9898357428285987,You're The One,1990,Dwight Yoakam,Country
1003,54,1,You're The One,1990,Dwight Yoakam,Country
32,54,1.9898357428285987,You're The One,1990,Dwight Yoakam,Country
2321,721,1.494917871414299,Milk,2004,Kings Of Leon,Country
2051,80,1,Tim McGraw,2006,Taylor Swift,Country
437,721,1,Milk,2004,Kings Of Leon,Country
2056,131,1,She's Good For You,2005,Deana Carter,Country
323,721,1.494917871414299,Milk,2004,Kings Of Leon,Country
1906,131,1.494917871414299,She's Good For You,2005,Deana Carter,Country
2086,54,3.5385738326279355,You're The One,1990,Dwight Yoakam,Country
1803,721,1,Milk,2004,Kings Of Leon,Country
2305,80,1.494917871414299,Tim McGraw,2006,Taylor Swift,Country
1451,80,1.494917871414299,Tim McGraw,2006,Taylor Swift,Country
1101,54,3.5385738326279355,You're The One,1990,Dwight Yoakam,Country
1131,54,2.644081581713018,You're The One,1990,Dwight Yoakam,Country
1940,721,1,Milk,2004,Kings Of Leon,Country
687,157,1,Big Green Tractor,2009,Jason Aldean,Country
1696,34,1,Nah!,2002,Shania Twain,Country
234,54,2.8843279937435153,You're The One,1990,Dwight Yoakam,Country
1753,54,1.494917871414299,You're The One,1990,Dwight Yoakam,Country
706,34,1,Nah!,2002,Shania Twain,Country
2093,54,3.451920292505253,You're The One,1990,Dwight Yoakam,Country
1823,54,3.718016244555516,You're The One,1990,Dwight Yoakam,Country
966,54,2.149163710298719,You're The One,1990,Dwight Yoakam,Country
363,54,3.0637704056711126,You're The One,1990,Dwight Yoakam,Country
79,80,1.494917871414299,Tim McGraw,2006,Taylor Swift,Country
638,54,1.494917871414299,You're The One,1990,Dwight Yoakam,Country
1430,34,2.484753614242898,Nah!,2002,Shania Twain,Country
538,54,3.353278801385212,You're The One,1990,Dwight Yoakam,Country
238,131,1,She's Good For You,2005,Deana Carter,Country
2148,157,1,Big Green Tractor,2009,Jason Aldean,Country
1115,80,1.494917871414299,Tim McGraw,2006,Taylor Swift,Country
366,54,1,You're The One,1990,Dwight Yoakam,Country
1144,34,1.494917871414299,Nah!,2002,Shania Twain,Country
663,721,1.494917871414299,Milk,2004,Kings Of Leon,Country
1502,34,1.9898357428285987,Nah!,2002,Shania Twain,Country
2120,54,2.279344138542698,You're The One,1990,Dwight Yoakam,Country
2345,54,4.002215949950669,You're The One,1990,Dwight Yoakam,Country
1999,54,2.9796714856571973,You're The One,1990,Dwight Yoakam,Country
561,34,1.494917871414299,Nah!,2002,Shania Twain,Country
2259,34,1,Nah!,2002,Shania Twain,Country
1920,54,1.494917871414299,You're The One,1990,Dwight Yoakam,Country
915,721,1,Milk,2004,Kings Of Leon,Country
2348,54,3.2070524044136093,You're The One,1990,Dwight Yoakam,Country
1829,131,1.494917871414299,She's Good For You,2005,Deana Carter,Country
2388,131,1,She's Good For You,2005,Deana Carter,Country
312,54,2.484753614242898,You're The One,1990,Dwight Yoakam,Country
1838,54,4.10154465532851,You're The One,1990,Dwight Yoakam,Country
465,667,1.7844262671283984,Lava Lava,2007,Boys Noize,Electronic
1437,636,1,Tone Bank Jungle,2005,Holy Fuck,Electronic
1414,667,1,Lava Lava,2007,Boys Noize,Electronic
920,10,1.494917871414299,Harder Better Faster Stronger,2007,Daft Punk,Electronic
1630,216,1,Unforgettable Season,2008,Cut Copy,Electronic
2259,10,1.494917871414299,Harder Better Faster Stronger,2007,Daft Punk,Electronic
132,667,1.7844262671283984,Lava Lava,2007,Boys Noize,Electronic
1393,19,1.494917871414299,Auto-Dub,2006,Skream,Electronic
94,667,1.494917871414299,Lava Lava,2007,Boys Noize,Electronic
979,113,1.494917871414299,Hustler,2006,Simian Mobile Disco,Electronic
652,10,1,Harder Better Faster Stronger,2007,Daft Punk,Electronic
796,154,1,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
2411,145,1.494917871414299,Tribulations,2005,LCD Soundsystem,Electronic
1526,672,1.494917871414299,Visions,2008,Cut Copy,Electronic
1422,145,1,Tribulations,2005,LCD Soundsystem,Electronic
2194,13,1.494917871414299,Such Great Heights,2003,The Postal Service,Electronic
1953,216,1,Unforgettable Season,2008,Cut Copy,Electronic
723,672,1.9898357428285987,Visions,2008,Cut Copy,Electronic
1527,19,1.7844262671283984,Auto-Dub,2006,Skream,Electronic
1949,667,1.7844262671283984,Lava Lava,2007,Boys Noize,Electronic
1698,10,1,Harder Better Faster Stronger,2007,Daft Punk,Electronic
2403,399,1,Call Me Up,2007,Chromeo,Electronic
1526,69,1,Stay Lit,2010,Holy Fuck,Electronic
502,303,1.494917871414299,Orbit Brazil,2006,Flying Lotus,Electronic
2135,747,1,Shifty,2006,Flying Lotus,Electronic
59,476,1,Hotdog,2007,Simian Mobile Disco,Electronic
632,364,1,Tonebank Computer,2005,Holy Fuck,Electronic
804,216,1.7844262671283984,Unforgettable Season,2008,Cut Copy,Electronic
407,303,1,Orbit Brazil,2006,Flying Lotus,Electronic
2157,667,1,Lava Lava,2007,Boys Noize,Electronic
416,145,1,Tribulations,2005,LCD Soundsystem,Electronic
1473,154,1.494917871414299,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
1453,154,2.149163710298719,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
797,10,1.9898357428285987,Harder Better Faster Stronger,2007,Daft Punk,Electronic
2166,667,1,Lava Lava,2007,Boys Noize,Electronic
2200,113,1.494917871414299,Hustler,2006,Simian Mobile Disco,Electronic
599,216,1,Unforgettable Season,2008,Cut Copy,Electronic
1695,636,1,Tone Bank Jungle,2005,Holy Fuck,Electronic
2304,399,1,Call Me Up,2007,Chromeo,Electronic
1854,667,1,Lava Lava,2007,Boys Noize,Electronic
2080,476,1,Hotdog,2007,Simian Mobile Disco,Electronic
1569,667,2.279344138542698,Lava Lava,2007,Boys Noize,Electronic
1695,216,1,Unforgettable Season,2008,Cut Copy,Electronic
970,667,1,Lava Lava,2007,Boys Noize,Electronic
434,113,1.9898357428285987,Hustler,2006,Simian Mobile Disco,Electronic
316,102,1,Melt!,2008,Flying Lotus,Electronic
635,10,1.9898357428285987,Harder Better Faster Stronger,2007,Daft Punk,Electronic
933,636,1,Tone Bank Jungle,2005,Holy Fuck,Electronic
644,303,1,Orbit Brazil,2006,Flying Lotus,Electronic
2348,10,1.9898357428285987,Harder Better Faster Stronger,2007,Daft Punk,Electronic
2094,414,1,Get Innocuous!,2007,LCD Soundsystem,Electronic
2098,145,1.494917871414299,Tribulations,2005,LCD Soundsystem,Electronic
1189,216,1.7844262671283984,Unforgettable Season,2008,Cut Copy,Electronic
1969,101,2.149163710298719,The Invisible Man,1985,Michael Cretu,Electronic
1051,154,1.7844262671283984,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
1935,667,2.279344138542698,Lava Lava,2007,Boys Noize,Electronic
2317,364,1,Tonebank Computer,2005,Holy Fuck,Electronic
137,414,1.7844262671283984,Get Innocuous!,2007,LCD Soundsystem,Electronic
1260,145,1.494917871414299,Tribulations,2005,LCD Soundsystem,Electronic
1446,113,1,Hustler,2006,Simian Mobile Disco,Electronic
186,553,1.7844262671283984,Out There On The Ice,2008,Cut Copy,Electronic
2346,636,1,Tone Bank Jungle,2005,Holy Fuck,Electronic
167,553,1.494917871414299,Out There On The Ice,2008,Cut Copy,Electronic
764,69,1,Stay Lit,2010,Holy Fuck,Electronic
1468,216,1.7844262671283984,Unforgettable Season,2008,Cut Copy,Electronic
940,476,1,Hotdog,2007,Simian Mobile Disco,Electronic
358,636,1,Tone Bank Jungle,2005,Holy Fuck,Electronic
1569,102,2.149163710298719,Melt!,2008,Flying Lotus,Electronic
1168,50,1,Slip,2008,Deadmau5,Electronic
231,216,1,Unforgettable Season,2008,Cut Copy,Electronic
1555,667,1.494917871414299,Lava Lava,2007,Boys Noize,Electronic
1823,101,2.279344138542698,The Invisible Man,1985,Michael Cretu,Electronic
713,154,1.7844262671283984,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
49,138,1.7844262671283984,SexSlaveShip,2008,Flying Lotus,Electronic
900,672,1,Visions,2008,Cut Copy,Electronic
570,747,1,Shifty,2006,Flying Lotus,Electronic
2083,145,1.494917871414299,Tribulations,2005,LCD Soundsystem,Electronic
1091,672,1,Visions,2008,Cut Copy,Electronic
2368,216,1.494917871414299,Unforgettable Season,2008,Cut Copy,Electronic
1230,663,1.494917871414299,Tighten Up,2010,The Black Keys,Electronic
368,476,1.494917871414299,Hotdog,2007,Simian Mobile Disco,Electronic
1189,476,1.494917871414299,Hotdog,2007,Simian Mobile Disco,Electronic
997,476,1,Hotdog,2007,Simian Mobile Disco,Electronic
1884,50,1.7844262671283984,Slip,2008,Deadmau5,Electronic
2400,101,1.494917871414299,The Invisible Man,1985,Michael Cretu,Electronic
2411,102,1.9898357428285987,Melt!,2008,Flying Lotus,Electronic
550,113,1.494917871414299,Hustler,2006,Simian Mobile Disco,Electronic
2143,667,1.494917871414299,Lava Lava,2007,Boys Noize,Electronic
137,216,1,Unforgettable Season,2008,Cut Copy,Electronic
1133,216,1.494917871414299,Unforgettable Season,2008,Cut Copy,Electronic
1632,476,1,Hotdog,2007,Simian Mobile Disco,Electronic
1058,476,1.494917871414299,Hotdog,2007,Simian Mobile Disco,Electronic
152,364,1.7844262671283984,Tonebank Computer,2005,Holy Fuck,Electronic
852,145,1.494917871414299,Tribulations,2005,LCD Soundsystem,Electronic
1248,663,1.9898357428285987,Tighten Up,2010,The Black Keys,Electronic
1221,13,1,Such Great Heights,2003,The Postal Service,Electronic
1525,354,1.7844262671283984,Brainfeeder,2008,Flying Lotus,Electronic
2402,145,1.7844262671283984,Tribulations,2005,LCD Soundsystem,Electronic
214,663,1,Tighten Up,2010,The Black Keys,Electronic
1408,113,1,Hustler,2006,Simian Mobile Disco,Electronic
1157,10,1,Harder Better Faster Stronger,2007,Daft Punk,Electronic
949,145,1,Tribulations,2005,LCD Soundsystem,Electronic
1767,13,1,Such Great Heights,2003,The Postal Service,Electronic
1508,13,1.494917871414299,Such Great Heights,2003,The Postal Service,Electronic
1920,636,1,Tone Bank Jungle,2005,Holy Fuck,Electronic
700,632,1,Don't Panic,1999,Coldplay,Electronic
571,476,2.149163710298719,Hotdog,2007,Simian Mobile Disco,Electronic
399,476,1,Hotdog,2007,Simian Mobile Disco,Electronic
1638,348,1,GNG BNG,2008,Flying Lotus,Electronic
43,553,1.494917871414299,Out There On The Ice,2008,Cut Copy,Electronic
1142,10,2.568852534256797,Harder Better Faster Stronger,2007,Daft Punk,Electronic
305,19,1,Auto-Dub,2006,Skream,Electronic
1933,21,1.494917871414299,That Was Just A Dream,2004,Cut Copy,Electronic
772,430,1.7844262671283984,Thrills,2005,LCD Soundsystem,Electronic
1788,553,1.7844262671283984,Out There On The Ice,2008,Cut Copy,Electronic
2100,101,2.149163710298719,The Invisible Man,1985,Michael Cretu,Electronic
2098,354,1.9898357428285987,Brainfeeder,2008,Flying Lotus,Electronic
1207,354,1.494917871414299,Brainfeeder,2008,Flying Lotus,Electronic
1862,101,1.7844262671283984,The Invisible Man,1985,Michael Cretu,Electronic
573,101,1.494917871414299,The Invisible Man,1985,Michael Cretu,Electronic
1458,101,1,The Invisible Man,1985,Michael Cretu,Electronic
2160,303,1.494917871414299,Orbit Brazil,2006,Flying Lotus,Electronic
1408,747,1.494917871414299,Shifty,2006,Flying Lotus,Electronic
1270,414,1.494917871414299,Get Innocuous!,2007,LCD Soundsystem,Electronic
394,154,1.7844262671283984,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
2077,182,1,North Of the Yukon,1997,Klaus Schulze,Electronic
159,182,1.494917871414299,North Of the Yukon,1997,Klaus Schulze,Electronic
656,672,1,Visions,2008,Cut Copy,Electronic
3,747,1,Shifty,2006,Flying Lotus,Electronic
2157,476,1,Hotdog,2007,Simian Mobile Disco,Electronic
1005,113,1.494917871414299,Hustler,2006,Simian Mobile Disco,Electronic
2195,476,1.494917871414299,Hotdog,2007,Simian Mobile Disco,Electronic
1733,414,1,Get Innocuous!,2007,LCD Soundsystem,Electronic
1200,113,1,Hustler,2006,Simian Mobile Disco,Electronic
1843,399,1,Call Me Up,2007,Chromeo,Electronic
164,374,1.7844262671283984,Casio Bossa Nova,2005,Holy Fuck,Electronic
294,476,1.494917871414299,Hotdog,2007,Simian Mobile Disco,Electronic
2202,476,1.9898357428285987,Hotdog,2007,Simian Mobile Disco,Electronic
78,663,1.494917871414299,Tighten Up,2010,The Black Keys,Electronic
2391,348,1,GNG BNG,2008,Flying Lotus,Electronic
2061,348,1,GNG BNG,2008,Flying Lotus,Electronic
1165,10,1.7844262671283984,Harder Better Faster Stronger,2007,Daft Punk,Electronic
496,154,1.494917871414299,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
745,10,1.7844262671283984,Harder Better Faster Stronger,2007,Daft Punk,Electronic
1052,447,1.494917871414299,sun drums and soil,2005,Four Tet,Electronic
1006,447,1,sun drums and soil,2005,Four Tet,Electronic
2195,672,1.494917871414299,Visions,2008,Cut Copy,Electronic
2317,347,1,Everything Is Alright,2001,Four Tet,Electronic
1632,145,2.279344138542698,Tribulations,2005,LCD Soundsystem,Electronic
3,113,1,Hustler,2006,Simian Mobile Disco,Electronic
2124,113,1,Hustler,2006,Simian Mobile Disco,Electronic
1712,113,2.149163710298719,Hustler,2006,Simian Mobile Disco,Electronic
813,154,3.2070524044136093,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
1883,19,1,Auto-Dub,2006,Skream,Electronic
496,13,1.494917871414299,Such Great Heights,2003,The Postal Service,Electronic
551,102,1,Melt!,2008,Flying Lotus,Electronic
1048,636,1.494917871414299,Tone Bank Jungle,2005,Holy Fuck,Electronic
475,13,1,Such Great Heights,2003,The Postal Service,Electronic
127,476,1,Hotdog,2007,Simian Mobile Disco,Electronic
104,348,1,GNG BNG,2008,Flying Lotus,Electronic
1551,102,1,Melt!,2008,Flying Lotus,Electronic
2098,747,1.7844262671283984,Shifty,2006,Flying Lotus,Electronic
2391,364,1.494917871414299,Tonebank Computer,2005,Holy Fuck,Electronic
253,672,1,Visions,2008,Cut Copy,Electronic
854,672,1,Visions,2008,Cut Copy,Electronic
1966,672,1,Visions,2008,Cut Copy,Electronic
788,497,1.9898357428285987,Royal Gregory,2007,Holy Fuck,Electronic
1627,364,1,Tonebank Computer,2005,Holy Fuck,Electronic
1951,348,1,GNG BNG,2008,Flying Lotus,Electronic
1215,476,1.7844262671283984,Hotdog,2007,Simian Mobile Disco,Electronic
339,67,1.494917871414299,Love,2007,Simian Mobile Disco,Electronic
1968,50,1,Slip,2008,Deadmau5,Electronic
524,364,1,Tonebank Computer,2005,Holy Fuck,Electronic
2106,19,1,Auto-Dub,2006,Skream,Electronic
580,113,1.494917871414299,Hustler,2006,Simian Mobile Disco,Electronic
186,113,1.7844262671283984,Hustler,2006,Simian Mobile Disco,Electronic
1345,707,1,Strangers In The Wind,2008,Cut Copy,Electronic
2116,303,1.7844262671283984,Orbit Brazil,2006,Flying Lotus,Electronic
1356,154,1.494917871414299,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
497,182,1,North Of the Yukon,1997,Klaus Schulze,Electronic
914,354,1,Brainfeeder,2008,Flying Lotus,Electronic
188,663,2.279344138542698,Tighten Up,2010,The Black Keys,Electronic
2256,414,1.494917871414299,Get Innocuous!,2007,LCD Soundsystem,Electronic
1448,674,1,Home Zone,2007,Digitalism,Electronic
1243,707,1.7844262671283984,Strangers In The Wind,2008,Cut Copy,Electronic
1421,348,1.494917871414299,GNG BNG,2008,Flying Lotus,Electronic
1468,526,1.494917871414299,Stilettos,2010,Holy Fuck,Electronic
2172,663,1,Tighten Up,2010,The Black Keys,Electronic
2289,663,2.279344138542698,Tighten Up,2010,The Black Keys,Electronic
2402,707,1.9898357428285987,Strangers In The Wind,2008,Cut Copy,Electronic
879,154,1,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
824,160,2.389410122329216,Feel The Love,2008,Cut Copy,Electronic
1769,160,1.494917871414299,Feel The Love,2008,Cut Copy,Electronic
386,10,1.494917871414299,Harder Better Faster Stronger,2007,Daft Punk,Electronic
461,476,1,Hotdog,2007,Simian Mobile Disco,Electronic
2391,747,1.494917871414299,Shifty,2006,Flying Lotus,Electronic
159,354,1,Brainfeeder,2008,Flying Lotus,Electronic
1053,354,1.7844262671283984,Brainfeeder,2008,Flying Lotus,Electronic
933,160,1.9898357428285987,Feel The Love,2008,Cut Copy,Electronic
939,160,1,Feel The Love,2008,Cut Copy,Electronic
2108,160,1,Feel The Love,2008,Cut Copy,Electronic
43,160,1.494917871414299,Feel The Love,2008,Cut Copy,Electronic
358,348,1,GNG BNG,2008,Flying Lotus,Electronic
1526,496,1,Milkshake,2007,Holy Fuck,Electronic
1610,430,1.7844262671283984,Thrills,2005,LCD Soundsystem,Electronic
1345,762,1.494917871414299,SHT MTN,2010,Holy Fuck,Electronic
3,496,1,Milkshake,2007,Holy Fuck,Electronic
1448,430,1.494917871414299,Thrills,2005,LCD Soundsystem,Electronic
140,707,1.494917871414299,Strangers In The Wind,2008,Cut Copy,Electronic
43,526,1.7844262671283984,Stilettos,2010,Holy Fuck,Electronic
2166,636,1,Tone Bank Jungle,2005,Holy Fuck,Electronic
2116,553,2.149163710298719,Out There On The Ice,2008,Cut Copy,Electronic
1692,553,1,Out There On The Ice,2008,Cut Copy,Electronic
269,553,1.494917871414299,Out There On The Ice,2008,Cut Copy,Electronic
1243,497,1,Royal Gregory,2007,Holy Fuck,Electronic
1312,101,3.793245292011737,The Invisible Man,1985,Michael Cretu,Electronic
1920,476,1.7844262671283984,Hotdog,2007,Simian Mobile Disco,Electronic
923,19,1,Auto-Dub,2006,Skream,Electronic
2222,497,2.389410122329216,Royal Gregory,2007,Holy Fuck,Electronic
1329,138,1,SexSlaveShip,2008,Flying Lotus,Electronic
59,672,1,Visions,2008,Cut Copy,Electronic
186,399,1.494917871414299,Call Me Up,2007,Chromeo,Electronic
1620,430,1.494917871414299,Thrills,2005,LCD Soundsystem,Electronic
2328,762,1,SHT MTN,2010,Holy Fuck,Electronic
854,762,1.494917871414299,SHT MTN,2010,Holy Fuck,Electronic
523,347,1.494917871414299,Everything Is Alright,2001,Four Tet,Electronic
838,50,1.9898357428285987,Slip,2008,Deadmau5,Electronic
98,154,1.494917871414299,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
807,303,1,Orbit Brazil,2006,Flying Lotus,Electronic
934,154,1,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
1871,154,1,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
1562,303,1.494917871414299,Orbit Brazil,2006,Flying Lotus,Electronic
339,303,1,Orbit Brazil,2006,Flying Lotus,Electronic
979,484,1.7844262671283984,1983,2006,Flying Lotus,Electronic
1058,233,1,Bontempi Latin,2005,Holy Fuck,Electronic
2218,233,1.494917871414299,Bontempi Latin,2005,Holy Fuck,Electronic
2317,233,1,Bontempi Latin,2005,Holy Fuck,Electronic
1014,762,1,SHT MTN,2010,Holy Fuck,Electronic
928,663,2.7121345329993094,Tighten Up,2010,The Black Keys,Electronic
1912,496,1.494917871414299,Milkshake,2007,Holy Fuck,Electronic
1199,303,1,Orbit Brazil,2006,Flying Lotus,Electronic
1252,303,2.279344138542698,Orbit Brazil,2006,Flying Lotus,Electronic
1742,707,2.149163710298719,Strangers In The Wind,2008,Cut Copy,Electronic
653,303,1.494917871414299,Orbit Brazil,2006,Flying Lotus,Electronic
1926,358,1,Let´s Buy Happiness,2008,Boys Noize,Electronic
1894,616,1.494917871414299,Jupiter Approach,2007,Digitalism,Electronic
653,394,1,Bad Actors,2006,Flying Lotus,Electronic
1834,336,1.494917871414299,Superfresh,2007,Boys Noize,Electronic
945,663,1,Tighten Up,2010,The Black Keys,Electronic
9,663,1,Tighten Up,2010,The Black Keys,Electronic
1049,663,1,Tighten Up,2010,The Black Keys,Electronic
1345,336,1.494917871414299,Superfresh,2007,Boys Noize,Electronic
1577,663,1.494917871414299,Tighten Up,2010,The Black Keys,Electronic
2417,663,1,Tighten Up,2010,The Black Keys,Electronic
1788,348,1,GNG BNG,2008,Flying Lotus,Electronic
127,348,1.494917871414299,GNG BNG,2008,Flying Lotus,Electronic
1185,182,1.494917871414299,North Of the Yukon,1997,Klaus Schulze,Electronic
2255,348,1.494917871414299,GNG BNG,2008,Flying Lotus,Electronic
2123,348,1,GNG BNG,2008,Flying Lotus,Electronic
2136,348,1,GNG BNG,2008,Flying Lotus,Electronic
2379,19,1,Auto-Dub,2006,Skream,Electronic
1874,120,1,Arcade Robot,2007,Boys Noize,Electronic
51,663,1,Tighten Up,2010,The Black Keys,Electronic
1448,69,1.494917871414299,Stay Lit,2010,Holy Fuck,Electronic
137,69,1.494917871414299,Stay Lit,2010,Holy Fuck,Electronic
1548,101,1,The Invisible Man,1985,Michael Cretu,Electronic
605,663,1.7844262671283984,Tighten Up,2010,The Black Keys,Electronic
868,707,1.494917871414299,Strangers In The Wind,2008,Cut Copy,Electronic
1870,19,1.9898357428285987,Auto-Dub,2006,Skream,Electronic
723,711,1.494917871414299,Rage!,2004,Chromeo,Electronic
1562,102,1.494917871414299,Melt!,2008,Flying Lotus,Electronic
739,636,1.7844262671283984,Tone Bank Jungle,2005,Holy Fuck,Electronic
1562,476,2.389410122329216,Hotdog,2007,Simian Mobile Disco,Electronic
